Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,ambient_temp,load_density,humidity,shift_encoded,temp_load_stress,humidity_wear,night_load
0,299.3,308.5,1772,26.1,52,0,28.57,0.657,67.31,2,18.77,3500.12,0
1,299.2,308.4,1381,42.5,54,0,20.9,0.567,22.04,0,11.85,1190.16,0
0,299.3,308.5,1413,38.5,57,0,29.63,0.672,66.57,1,19.911,3794.49,0
2,299.2,308.4,1388,53.2,59,0,23.88,0.881,54.26,2,21.038,3201.34,1
1,299.2,308.6,1631,35.4,64,0,22.59,0.795,47.92,0,17.959,3066.88,0
2,299.3,308.6,1520,41.4,67,0,21.91,0.728,44.93,1,15.95,3010.31,0
0,299.3,308.5,1510,45.4,72,0,32.45,0.576,45.51,2,18.691,3276.72,0
0,299.2,308.5,1366,49.7,74,0,25.48,0.762,48.2,0,19.416,3566.8,0
0,299.4,308.5,1845,22.9,76,0,34.13,0.397,43.73,1,13.55,3323.48,0
0,299.3,308.5,1485,44.7,78,0,25.86,0.612,41.45,2,15.826,3233.1,0
1,299.3,308.5,1496,39.4,80,0,21.17,0.738,44.6,0,15.623,3568.0,0
1,299.3,308.4,1468,42.2,83,0,23.53,0.761,58.23,1,17.906,4833.09,0
1,299.2,308.4,1856,22.7,86,0,32.94,0.75,55.5,2,24.705,4773.0,1
0,299.2,308.4,1620,34.1,89,0,27.38,0.694,60.56,0,19.002,5389.84,0
0,299.3,308.5,1409,44.8,91,0,25.81,0.621,54.34,1,16.028,4944.94,0
1,299.3,308.5,1404,49.4,93,0,28.64,0.731,41.93,2,20.936,3899.49,1
0,299.2,308.4,1350,51.3,96,0,30.01,0.507,59.94,0,15.215,5754.24,0
1,299.2,308.4,1538,38.0,98,0,32.47,0.523,44.95,1,16.982,4405.1,0
1,299.2,308.4,1476,32.7,101,0,33.79,0.659,61.47,2,22.268,6208.47,0
1,299.2,308.3,1364,51.8,104,0,26.56,0.676,43.34,0,17.955,4507.36,0
1,299.2,308.3,1582,45.5,107,0,22.7,0.376,48.13,1,8.535,5149.91,0
0,299.1,308.2,1348,56.1,110,0,26.35,0.718,51.39,2,18.919,5652.9,1
2,299.1,308.2,1450,46.1,112,0,29.04,0.766,61.74,0,22.245,6914.88,0
0,299.0,308.1,1242,60.9,117,0,24.14,0.638,56.76,1,15.401,6640.92,0
0,299.1,308.2,1493,34.9,119,0,24.17,1.0,55.2,2,24.17,6568.8,1
0,299.1,308.3,1601,31.4,121,0,29.38,0.548,73.86,0,16.1,8937.06,0
0,299.1,308.2,1568,33.3,123,0,27.81,0.596,36.63,1,16.575,4505.49,0
1,299.1,308.3,1506,38.0,125,0,28.13,0.591,44.62,2,16.625,5577.5,0
0,299.1,308.3,1524,34.1,128,0,24.97,0.639,44.19,0,15.956,5656.32,0
0,299.1,308.4,1543,37.9,130,0,27.08,0.601,37.29,1,16.275,4847.7,0
1,299.2,308.5,1474,47.2,132,0,24.3,0.439,47.8,2,10.668,6309.6,0
1,299.2,308.5,1526,37.3,135,0,31.56,0.568,61.88,0,17.926,8353.8,0
0,299.2,308.5,1867,27.0,138,0,32.14,0.635,49.08,1,20.409,6773.04,0
0,299.2,308.5,1487,41.2,140,0,20.62,0.834,51.67,2,17.197,7233.8,1
0,299.2,308.4,1580,32.6,142,0,24.28,0.98,37.77,0,23.794,5363.34,0
0,299.2,308.5,1340,50.0,144,0,22.01,0.85,47.03,1,18.708,6772.32,0
0,299.2,308.5,1544,41.6,146,0,25.4,0.534,50.38,2,13.564,7355.48,0
0,299.2,308.5,1488,40.3,148,0,27.67,0.546,61.42,0,15.108,9090.16,0
1,299.2,308.5,1742,28.9,150,0,22.2,0.626,38.25,1,13.897,5737.5,0
1,299.1,308.5,1592,34.2,153,0,24.31,0.918,50.45,2,22.317,7718.85,1
0,299.2,308.6,1582,38.8,156,0,23.98,0.625,65.87,0,14.988,10275.72,0
0,299.2,308.5,1490,43.2,158,0,28.83,0.451,50.55,1,13.002,7986.9,0
1,299.2,308.5,1594,35.8,160,0,28.28,0.575,33.84,2,16.261,5414.4,0
2,299.2,308.6,1462,55.0,163,0,25.11,0.764,67.79,0,19.184,11049.77,0
1,299.2,308.6,1367,47.6,168,0,28.71,0.753,62.35,1,21.619,10474.8,0
0,299.2,308.7,1325,51.0,171,0,25.81,0.62,63.69,2,16.002,10890.99,0
2,299.2,308.7,1448,51.4,173,0,26.91,0.753,37.56,0,20.263,6497.88,0
1,299.1,308.7,2008,20.3,178,0,34.69,0.309,70.12,1,10.719,12481.36,0
0,299.1,308.7,1498,38.9,181,0,33.36,0.666,47.27,2,22.218,8555.87,0
0,299.1,308.6,1437,41.6,183,0,22.8,0.779,49.91,0,17.761,9133.53,0
1,299.1,308.6,1499,45.1,185,0,31.32,0.525,47.97,1,16.443,8874.45,0
0,299.0,308.4,1356,52.6,188,0,31.25,0.525,64.47,2,16.406,12120.36,0
0,299.1,308.5,1539,46.8,190,0,23.41,0.37,53.2,0,8.662,10108.0,0
0,299.1,308.5,1689,32.1,192,0,31.28,0.888,59.82,1,27.777,11485.44,0
0,299.0,308.5,1559,38.1,194,0,34.15,0.542,55.76,2,18.509,10817.44,0
0,299.1,308.6,1408,46.7,196,0,23.51,0.686,54.05,0,16.128,10593.8,0
0,299.0,308.5,1886,23.0,198,0,24.33,0.741,45.53,1,18.029,9014.94,0
0,299.1,308.5,1415,43.4,0,0,32.07,0.877,73.12,2,28.125,0.0,1
1,299.1,308.5,1587,35.6,2,0,29.09,0.627,40.37,0,18.239,80.74,0
0,299.0,308.4,1571,38.6,5,0,30.21,0.569,59.12,1,17.189,295.6,0
0,298.9,308.3,1576,36.6,7,0,29.36,0.676,58.77,2,19.847,411.39,0
0,298.9,308.3,1660,34.4,9,0,29.56,0.843,66.54,0,24.919,598.86,0
1,298.9,308.2,1328,49.2,11,0,22.69,0.624,68.88,1,14.159,757.68,0
2,298.8,308.2,1450,44.7,14,0,32.19,0.507,53.63,2,16.32,750.82,0
0,298.9,308.2,2384,15.0,19,0,32.68,0.419,60.3,0,13.693,1145.7,0
0,298.8,308.2,1443,53.4,21,0,27.08,0.467,72.65,1,12.646,1525.65,0
1,298.9,308.2,2022,20.0,23,0,27.83,0.78,54.35,2,21.707,1250.05,1
0,298.9,308.2,1828,23.8,26,0,21.88,0.602,44.34,0,13.172,1152.84,0
0,298.8,308.1,1472,53.5,28,0,30.06,0.559,51.16,1,16.804,1432.48,0
1,298.9,308.2,1372,63.6,30,1,30.29,0.543,41.95,2,16.447,1258.5,0
0,298.9,308.3,1855,23.8,33,0,27.75,0.663,58.72,0,18.398,1937.76,0
1,299.0,308.3,1377,47.2,35,0,32.5,0.614,65.64,1,19.955,2297.4,0
0,298.9,308.3,1432,48.9,38,0,26.66,0.609,53.79,2,16.236,2044.02,0
1,298.9,308.2,1335,47.8,40,0,30.26,0.852,38.79,0,25.782,1551.6,0
1,298.9,308.2,1411,51.3,43,0,23.92,0.881,65.22,1,21.074,2804.46,0
0,298.9,308.2,1510,43.5,46,0,27.91,0.408,37.24,2,11.387,1713.04,0
0,299.0,308.3,1441,44.0,48,0,27.3,0.699,39.54,0,19.083,1897.92,0
1,299.0,308.2,1358,42.7,50,0,28.9,0.533,53.22,1,15.404,2661.0,0
0,298.9,308.2,1686,30.4,53,0,26.52,0.613,57.52,2,16.257,3048.56,0
2,299.0,308.2,1662,30.4,55,0,27.47,0.696,59.22,0,19.119,3257.1,0
0,299.1,308.3,1426,40.1,60,0,31.3,0.618,54.34,1,19.343,3260.4,0
1,299.1,308.4,1330,53.6,62,0,26.25,0.685,72.6,2,17.981,4501.2,0
0,299.1,308.4,1693,31.6,65,0,21.57,0.751,55.65,0,16.199,3617.25,0
0,299.1,308.4,1426,47.9,67,0,35.0,0.694,65.35,1,24.29,4378.45,0
0,299.1,308.5,1676,31.0,69,0,33.53,0.553,62.87,2,18.542,4338.03,0
1,299.1,308.4,1332,51.7,71,0,22.83,0.556,42.07,0,12.693,2986.97,0
0,299.1,308.5,1647,35.0,74,0,30.76,0.434,53.3,1,13.35,3944.2,0
0,299.2,308.6,1267,68.2,76,1,25.99,0.522,76.23,2,13.567,5793.48,0
2,299.2,308.7,1375,55.1,78,0,29.05,0.944,49.96,0,27.423,3896.88,0
0,299.3,308.6,1422,48.9,83,0,29.18,0.531,48.25,1,15.495,4004.75,0
0,299.3,308.7,1408,48.7,85,0,27.06,0.471,56.71,2,12.745,4820.35,0
0,299.4,308.9,1440,42.5,87,0,24.86,0.698,50.31,0,17.352,4376.97,0
0,299.3,308.8,1772,25.2,89,0,25.24,0.633,47.06,1,15.977,4188.34,0
0,299.2,308.7,1492,37.8,91,0,24.34,0.621,50.17,2,15.115,4565.47,0
0,299.2,308.7,1650,30.5,93,0,24.67,0.861,69.32,0,21.241,6446.76,0
1,299.1,308.6,2329,14.6,95,0,27.73,0.732,53.63,1,20.298,5094.85,0
0,299.0,308.6,1648,30.8,98,0,25.14,0.571,41.72,2,14.355,4088.56,0
0,299.0,308.6,1653,31.7,100,0,30.73,0.586,39.88,0,18.008,3988.0,0
0,299.0,308.6,1946,22.3,102,0,33.95,0.575,77.07,1,19.521,7861.14,0
0,299.1,308.6,1555,36.6,104,0,25.68,0.781,52.77,2,20.056,5488.08,1
0,299.0,308.6,1661,32.2,106,0,28.96,0.604,59.35,0,17.492,6291.1,0
0,299.0,308.6,1434,45.9,108,0,30.0,0.381,47.29,1,11.43,5107.32,0
0,299.0,308.6,1297,54.2,110,0,29.89,0.643,58.21,2,19.219,6403.1,0
0,299.0,308.6,1466,46.4,112,0,28.3,0.419,69.59,0,11.858,7794.08,0
1,298.9,308.6,1517,39.8,114,0,30.97,0.978,48.48,1,30.289,5526.72,0
0,298.9,308.5,1742,34.5,117,0,29.93,0.505,59.59,2,15.115,6972.03,0
0,298.9,308.5,1580,39.1,119,0,23.05,0.626,40.94,0,14.429,4871.86,0
1,298.9,308.5,1534,42.9,121,0,31.48,0.689,75.23,1,21.69,9102.83,0
0,298.9,308.6,1481,40.7,124,0,31.55,0.607,57.69,2,19.151,7153.56,0
0,299.0,308.6,1429,37.7,126,0,24.95,0.606,50.87,0,15.12,6409.62,0
1,298.9,308.6,1574,33.5,128,0,28.15,0.713,52.02,1,20.071,6658.56,0
1,298.9,308.6,1524,40.4,131,0,30.73,0.879,49.9,2,27.012,6536.9,1
0,299.0,308.7,1507,37.5,134,0,27.16,0.765,50.41,0,20.777,6754.94,0
0,298.9,308.5,1467,44.7,136,0,32.29,0.872,30.53,1,28.157,4152.08,0
0,298.9,308.4,1301,51.1,138,0,37.46,0.493,54.02,2,18.468,7454.76,0
0,298.9,308.5,1429,55.1,140,0,24.86,0.698,53.6,0,17.352,7504.0,0
1,298.9,308.5,1555,37.6,142,0,22.48,0.673,59.89,1,15.129,8504.38,0
0,298.9,308.5,1503,40.6,145,0,29.22,0.703,49.77,2,20.542,7216.65,1
0,298.9,308.5,1459,43.1,147,0,30.89,0.856,47.29,0,26.442,6951.63,0
2,298.9,308.4,1449,42.4,149,0,27.08,0.617,54.92,1,16.708,8183.08,0
0,298.9,308.5,1387,57.3,154,0,33.81,0.589,38.88,2,19.914,5987.52,0
1,298.9,308.5,1456,50.0,156,0,22.65,0.73,56.43,0,16.534,8803.08,0
0,299.0,308.5,1604,34.7,159,0,30.77,0.383,36.38,1,11.785,5784.42,0
0,299.0,308.6,1734,32.4,161,0,25.58,0.614,66.21,2,15.706,10659.81,0
0,299.0,308.6,1378,47.8,163,0,34.88,0.63,61.84,0,21.974,10079.92,0
0,298.9,308.7,1504,41.8,165,0,35.97,0.512,45.74,1,18.417,7547.1,0
1,298.9,308.7,1402,49.8,167,0,24.93,0.809,61.61,2,20.168,10288.87,1
2,298.8,308.6,1524,37.7,170,0,25.8,0.491,56.12,0,12.668,9540.4,0
0,298.8,308.6,1593,35.5,175,0,31.44,0.63,44.91,1,19.807,7859.25,0
1,298.9,308.7,1772,28.4,177,0,26.45,0.694,34.77,2,18.356,6154.29,0
2,298.9,308.6,1623,31.0,180,0,27.82,0.853,58.16,0,23.73,10468.8,0
0,298.9,308.7,1356,50.7,185,0,28.1,0.648,47.06,1,18.209,8706.1,0
2,298.9,308.7,1500,41.6,187,0,20.32,0.79,65.95,2,16.053,12332.65,1
2,299.1,308.8,1566,46.6,192,0,27.94,0.755,55.14,0,21.095,10586.88,0
0,299.1,308.9,1445,43.4,197,0,25.24,0.669,48.0,1,16.886,9456.0,0
2,299.0,308.8,1382,58.5,199,0,26.03,0.487,72.98,2,12.677,14523.02,0
1,299.0,308.8,1418,45.7,204,0,33.77,0.435,60.76,0,14.69,12395.04,0
0,299.1,308.8,1329,53.6,207,1,22.97,0.666,20.0,1,15.298,4140.0,0
1,299.1,308.8,1491,41.0,209,0,31.25,0.569,50.14,2,17.781,10479.26,0
1,299.2,308.9,1573,37.4,212,0,26.88,0.788,41.16,0,21.181,8725.92,0
1,299.2,308.9,1521,42.3,215,0,26.88,0.762,47.0,1,20.483,10105.0,0
0,299.1,308.9,1467,47.2,218,0,31.16,0.622,53.55,2,19.382,11673.9,0
1,299.1,308.9,1325,48.4,220,0,29.36,0.476,58.54,0,13.975,12878.8,0
0,299.1,308.9,1617,32.3,223,0,30.28,0.727,57.61,1,22.014,12847.03,0
1,299.1,308.9,1476,42.7,225,0,31.87,0.497,65.78,2,15.839,14800.5,0
0,299.2,309.0,1515,48.9,228,1,26.67,0.536,61.37,0,14.295,13992.36,0
0,299.2,309.0,1408,47.2,0,0,25.55,0.503,60.75,1,12.852,0.0,0
0,299.2,309.1,1468,45.6,2,0,23.66,0.629,57.01,2,14.882,114.02,0
0,299.2,309.1,1387,48.7,4,0,24.7,0.826,67.87,0,20.402,271.48,0
1,299.2,309.1,1503,34.7,6,0,39.8,0.649,51.84,1,25.83,311.04,0
2,299.2,309.1,1410,47.1,9,0,32.98,0.584,52.1,2,19.26,468.9,0
0,299.0,308.9,1615,30.6,14,0,22.6,0.421,35.94,0,9.515,503.16,0
0,299.0,308.9,1511,35.9,16,0,22.71,0.733,65.56,1,16.646,1048.96,0
0,299.1,309.0,1405,53.8,18,0,29.93,0.533,54.23,2,15.953,976.14,0
1,299.0,308.9,1526,41.1,20,0,30.19,0.668,84.34,0,20.167,1686.8,0
0,298.9,308.8,1530,38.3,23,0,30.2,0.597,50.94,1,18.029,1171.62,0
0,299.0,308.7,1583,32.5,25,0,26.98,0.776,55.89,2,20.936,1397.25,1
0,298.9,308.6,2069,18.7,27,0,27.5,0.626,60.47,0,17.215,1632.69,0
0,298.8,308.5,1490,35.0,29,0,29.31,0.641,43.98,1,18.788,1275.42,0
0,298.8,308.5,1736,29.0,31,0,28.34,0.723,58.59,2,20.49,1816.29,1
0,298.8,308.5,1395,44.4,33,0,19.12,0.966,55.35,0,18.47,1826.55,0
1,298.9,308.6,1425,49.6,35,0,27.08,0.783,51.96,1,21.204,1818.6,0
0,298.8,308.6,1631,32.4,38,0,24.59,0.637,66.73,2,15.664,2535.74,0
0,298.8,308.6,1535,41.2,40,0,28.7,0.65,45.96,0,18.655,1838.4,0
0,298.8,308.6,1584,34.4,42,0,39.94,0.571,57.75,1,22.806,2425.5,0
1,298.8,308.7,1543,38.2,44,0,29.47,0.508,69.55,2,14.971,3060.2,0
0,298.8,308.7,1635,35.2,47,0,26.75,0.567,47.93,0,15.167,2252.71,0
1,298.8,308.7,1446,45.5,49,0,31.69,0.534,52.03,1,16.922,2549.47,0
1,298.8,308.6,1598,35.1,52,0,29.93,0.748,78.45,2,22.388,4079.4,1
0,298.8,308.6,1501,35.0,55,0,29.68,0.489,59.74,0,14.514,3285.7,0
0,298.8,308.5,1450,50.8,57,0,30.43,0.85,49.94,1,25.866,2846.58,0
0,298.8,308.6,1730,25.9,59,0,36.23,0.763,63.03,2,27.643,3718.77,1
1,298.8,308.6,1571,33.7,61,0,23.48,0.653,49.32,0,15.332,3008.52,0
0,298.9,308.7,1438,51.7,64,0,29.89,0.65,39.35,1,19.428,2518.4,0
1,298.8,308.5,1510,38.7,66,0,24.29,0.566,68.72,2,13.748,4535.52,0
0,298.9,308.7,1389,44.9,69,0,30.22,0.691,43.97,0,20.882,3033.93,0
0,298.8,308.7,1490,33.6,71,0,24.33,0.813,79.52,1,19.78,5645.92,0
0,298.9,308.7,1729,26.6,73,0,26.33,0.545,50.11,2,14.35,3658.03,0
0,299.0,308.8,1495,38.4,75,0,26.82,0.42,76.33,0,11.264,5724.75,0
0,298.9,308.8,1281,53.9,77,0,31.9,0.755,41.31,1,24.084,3180.87,0
2,298.9,308.7,1353,48.1,79,0,31.67,0.699,65.25,2,22.137,5154.75,0
0,299.1,308.8,1429,50.1,84,0,23.02,0.482,60.0,0,11.096,5040.0,0
0,299.1,308.8,1413,42.1,86,0,28.22,0.54,63.38,1,15.239,5450.68,0
0,299.1,308.8,1502,38.3,88,0,25.16,0.521,64.68,2,13.108,5691.84,0
2,299.1,308.8,1553,32.6,90,0,22.97,0.541,50.02,0,12.427,4501.8,0
2,299.2,308.9,1712,26.4,95,0,27.13,0.601,41.91,1,16.305,3981.45,0
0,299.3,309.0,1786,23.5,100,0,26.77,0.61,54.49,2,16.33,5449.0,0
0,299.2,309.0,1951,21.4,102,0,37.71,0.552,57.23,0,20.816,5837.46,0
1,299.2,309.0,1541,36.3,104,0,29.73,0.536,50.28,1,15.935,5229.12,0
0,299.2,309.1,1605,34.3,107,0,22.49,0.616,57.78,2,13.854,6182.46,0
0,299.2,309.1,1578,38.1,109,0,25.74,0.675,58.3,0,17.374,6354.7,0
1,299.3,309.2,1440,37.5,111,0,32.09,0.603,45.9,1,19.35,5094.9,0
0,299.4,309.2,1489,42.3,114,0,36.35,0.824,58.95,2,29.952,6720.3,1
0,299.4,309.3,1366,48.4,116,0,21.66,0.726,52.33,0,15.725,6070.28,0
0,299.3,309.2,1541,37.2,118,0,20.48,0.411,48.0,1,8.417,5664.0,0
2,299.3,309.1,1552,40.7,120,0,35.48,0.729,62.87,2,25.865,7544.4,1
0,299.3,309.1,1473,40.3,125,0,29.56,0.741,47.23,0,21.904,5903.75,0
0,299.3,309.1,1531,37.9,127,0,24.53,0.585,50.43,1,14.35,6404.61,0
0,299.3,309.2,1511,37.2,129,0,30.14,0.426,55.72,2,12.84,7187.88,0
1,299.3,309.1,1449,47.9,131,0,17.46,0.651,68.74,0,11.366,9004.94,0
1,299.4,309.1,1440,50.0,134,0,28.01,0.649,56.93,1,18.178,7628.62,0
1,299.2,309.0,1881,23.9,137,0,29.31,0.482,60.28,2,14.127,8258.36,0
0,299.3,309.0,1447,50.4,140,0,31.7,0.432,52.02,0,13.694,7282.8,0
1,299.4,309.1,1326,62.0,142,0,23.94,0.637,54.22,1,15.25,7699.24,0
0,299.4,309.2,1607,31.7,145,0,28.34,0.615,54.51,2,17.429,7903.95,0
0,299.3,309.1,1551,39.1,147,0,24.3,0.587,57.93,0,14.264,8515.71,0
0,299.3,309.1,1496,37.2,149,0,29.02,0.637,52.04,1,18.486,7753.96,0
0,299.3,309.1,1493,38.0,151,0,24.42,0.485,68.4,2,11.844,10328.4,0
0,299.4,309.1,1304,50.5,153,0,26.37,0.585,51.27,0,15.426,7844.31,0
1,299.3,309.0,1420,41.6,155,0,24.02,0.73,37.93,1,17.535,5879.15,0
0,299.4,309.1,1766,24.6,158,0,30.6,0.598,82.43,2,18.299,13023.94,0
0,299.6,309.2,1450,43.1,160,0,31.43,0.399,51.73,0,12.541,8276.8,0
2,299.5,309.2,1872,22.6,162,0,27.06,0.579,68.13,1,15.668,11037.06,0
0,299.6,309.2,1713,26.5,167,0,28.15,0.489,69.05,2,13.765,11531.35,0
1,299.5,309.2,1497,40.9,169,0,22.21,0.69,64.45,0,15.325,10892.05,0
1,299.4,309.1,1352,44.7,172,0,26.8,0.698,53.02,1,18.706,9119.44,0
0,299.5,309.2,1499,41.5,175,0,27.8,0.401,57.87,2,11.148,10127.25,0
0,299.5,309.3,1972,19.3,177,0,38.48,0.764,42.25,0,29.399,7478.25,0
0,299.5,309.3,1422,49.2,179,0,23.55,0.483,74.9,1,11.375,13407.1,0
0,299.5,309.3,1523,41.5,181,0,33.86,0.884,46.48,2,29.932,8412.88,1
0,299.5,309.4,1563,41.5,183,0,31.99,0.643,52.46,0,20.57,9600.18,0
0,299.4,309.3,1391,46.6,185,0,29.12,0.463,55.99,1,13.483,10358.15,0
0,299.3,309.1,1795,24.7,187,0,35.03,0.479,53.93,2,16.779,10084.91,0
0,299.3,309.1,1293,53.7,189,0,29.49,0.702,48.43,0,20.702,9153.27,0
0,299.2,309.1,1345,60.7,191,1,29.56,0.591,68.94,1,17.47,13167.54,0
0,299.2,309.0,1615,33.7,193,0,27.79,0.636,64.5,2,17.674,12448.5,0
0,299.2,308.9,1342,50.8,195,0,32.89,0.892,58.22,0,29.338,11352.9,0
0,299.1,308.8,1502,46.7,197,0,32.39,0.545,51.0,1,17.653,10047.0,0
1,299.0,308.7,1620,35.4,199,0,25.5,0.659,65.64,2,16.804,13062.36,0
0,299.0,308.7,1537,42.8,202,0,22.72,0.863,50.36,0,19.607,10172.72,0
0,299.0,308.7,2248,16.8,204,0,27.19,0.691,70.7,1,18.788,14422.8,0
0,299.0,308.7,1706,28.6,206,0,24.8,0.409,56.11,2,10.143,11558.66,0
0,299.0,308.7,2250,16.6,208,0,27.75,0.726,67.3,0,20.146,13998.4,0
0,299.0,308.7,1396,48.6,0,0,32.95,0.476,53.86,1,15.684,0.0,0
0,298.9,308.6,1522,46.4,2,0,26.17,0.861,55.72,2,22.532,111.44,1
0,298.9,308.6,1539,45.4,4,0,27.83,0.527,67.25,0,14.666,269.0,0
2,298.9,308.5,1415,54.0,6,0,28.23,1.0,76.94,1,28.23,461.64,0
0,298.8,308.5,1446,37.0,11,0,31.39,0.87,70.6,2,27.309,776.6,1
1,298.8,308.6,1486,41.1,13,0,19.01,0.531,63.77,0,10.094,829.01,0
0,299.0,308.7,1426,38.6,16,0,25.57,0.653,60.89,1,16.697,974.24,0
0,299.0,308.7,1449,38.9,18,0,28.85,0.763,49.93,2,22.013,898.74,1
0,299.1,308.8,1320,67.5,20,1,32.8,0.768,57.95,0,25.19,1159.0,0
1,299.2,308.9,1447,39.6,22,0,26.03,0.716,45.87,1,18.637,1009.14,0
0,299.3,309.0,1422,47.3,25,0,20.49,0.838,58.76,2,17.171,1469.0,1
0,299.3,309.1,1399,52.1,27,0,30.48,0.632,59.4,0,19.263,1603.8,0
0,299.4,309.2,1427,41.5,29,0,25.46,0.595,35.39,1,15.149,1026.31,0
1,299.3,309.2,1334,46.3,31,0,23.24,0.598,55.39,2,13.898,1717.09,0
1,299.3,309.1,1385,45.6,34,0,25.5,0.779,59.15,0,19.864,2011.1,0
0,299.4,309.2,1552,37.4,37,0,27.26,0.705,54.16,1,19.218,2003.92,0
2,299.4,309.3,1534,37.5,39,0,25.58,0.694,58.58,2,17.753,2284.62,0
0,299.4,309.3,1448,48.6,44,0,19.18,0.769,41.58,0,14.749,1829.52,0
0,299.5,309.3,1409,44.7,46,0,31.59,0.342,47.24,1,10.804,2173.04,0
0,299.4,309.2,1621,34.5,48,0,33.1,0.697,65.35,2,23.071,3136.8,0
2,299.4,309.1,1547,40.9,50,0,30.61,0.683,55.01,0,20.907,2750.5,0
0,299.4,309.1,1957,22.1,55,0,23.45,0.9,58.4,1,21.105,3212.0,0
0,299.4,309.1,2421,14.2,57,0,27.19,0.421,49.53,2,11.447,2823.21,0
1,299.3,309.1,1571,38.3,59,0,27.97,0.884,55.19,0,24.725,3256.21,0
0,299.3,309.1,1634,36.8,62,0,30.4,0.661,31.98,1,20.094,1982.76,0
0,299.3,309.0,1516,38.7,64,0,30.67,0.723,63.46,2,22.174,4061.44,1
0,299.4,309.1,1207,66.5,66,0,25.06,0.901,73.08,0,22.579,4823.28,0
0,299.4,309.1,1670,35.9,68,0,28.33,0.734,44.35,1,20.794,3015.8,0
1,299.4,309.1,1461,48.6,70,0,29.83,0.71,45.6,2,21.179,3192.0,1
0,299.4,309.2,1569,40.8,73,0,33.82,0.686,59.41,0,23.201,4336.93,0
0,299.4,309.2,1556,35.7,75,0,30.82,0.577,69.74,1,17.783,5230.5,0
1,299.5,309.3,1506,41.5,77,0,31.16,0.646,54.98,2,20.129,4233.46,0
1,299.6,309.4,1642,30.3,80,0,28.34,0.543,42.71,0,15.389,3416.8,0
1,299.6,309.4,1283,62.1,83,0,33.64,0.643,52.91,1,21.631,4391.53,0
2,299.7,309.5,1375,46.8,86,0,29.64,0.3,44.7,2,8.892,3844.2,0
0,299.7,309.4,1399,39.9,91,0,24.56,0.714,48.31,0,17.536,4396.21,0
0,299.7,309.4,1650,29.8,93,0,33.61,0.632,51.96,1,21.242,4832.28,0
1,299.8,309.6,1346,53.2,95,0,30.79,0.6,45.71,2,18.474,4342.45,0
2,299.9,309.6,1410,51.2,98,0,26.23,0.683,47.22,0,17.915,4627.56,0
0,300.0,309.7,1586,37.8,103,0,26.08,0.435,55.75,1,11.345,5742.25,0
0,300.0,309.8,1372,39.6,105,0,29.19,0.939,57.15,2,27.409,6000.75,1
2,300.0,309.7,1529,42.4,107,0,29.85,0.635,40.76,0,18.955,4361.32,0
1,300.0,309.7,1652,28.6,112,0,28.79,0.628,58.96,1,18.08,6603.52,0
0,300.1,309.8,1532,39.8,115,0,29.25,0.505,51.18,2,14.771,5885.7,0
0,300.0,309.7,1554,32.0,117,0,34.8,0.654,62.2,0,22.759,7277.4,0
2,299.9,309.6,1462,51.0,119,0,32.29,0.858,62.8,1,27.705,7473.2,0
0,299.9,309.6,1254,61.3,124,0,28.76,0.805,49.55,2,23.152,6144.2,1
0,299.9,309.6,1294,49.7,126,0,31.77,0.778,61.14,0,24.717,7703.64,0
0,299.8,309.5,1739,27.5,128,0,23.87,0.732,46.63,1,17.473,5968.64,0
1,299.8,309.4,1412,47.8,130,0,29.59,0.596,68.24,2,17.636,8871.2,0
1,299.9,309.5,1372,56.2,133,0,35.24,0.432,47.01,0,15.224,6252.33,0
2,299.8,309.5,1420,46.7,136,0,27.13,0.62,58.53,1,16.821,7960.08,0
0,299.8,309.5,1542,40.3,141,0,24.61,0.615,53.12,2,15.135,7489.92,0
1,299.8,309.4,1401,48.1,143,0,25.39,0.807,44.83,0,20.49,6410.69,0
0,299.8,309.4,1510,42.5,146,0,23.64,0.696,64.01,1,16.453,9345.46,0
2,299.9,309.5,1547,38.5,148,0,24.86,0.892,48.86,2,22.175,7231.28,1
1,299.8,309.5,1453,43.2,153,0,26.52,0.83,38.0,0,22.012,5814.0,0
0,299.8,309.4,1408,45.6,156,0,22.38,0.582,26.18,1,13.025,4084.08,0
0,299.8,309.4,1436,51.6,158,0,28.06,0.381,46.25,2,10.691,7307.5,0
1,299.9,309.5,1582,38.2,160,0,31.61,0.858,68.76,0,27.121,11001.6,0
0,299.9,309.6,1280,59.3,163,0,24.37,0.854,67.58,1,20.812,11015.54,0
0,299.9,309.5,2008,20.4,165,0,34.08,0.445,47.81,2,15.166,7888.65,0
0,299.9,309.5,1772,23.5,167,0,30.04,0.876,51.26,0,26.315,8560.42,0
0,299.9,309.5,1779,26.1,169,0,32.12,0.707,50.35,1,22.709,8509.15,0
0,299.9,309.5,1567,35.5,171,0,25.37,0.674,41.67,2,17.099,7125.57,0
1,299.8,309.4,1751,27.0,173,0,31.42,0.892,45.51,0,28.027,7873.23,0
0,299.9,309.5,1349,51.3,176,0,23.63,0.852,64.81,1,20.133,11406.56,0
1,300.0,309.5,1425,40.8,178,0,31.56,0.748,60.04,2,23.607,10687.12,1
0,300.0,309.4,1395,44.5,181,0,28.69,0.721,57.73,0,20.685,10449.13,0
